date,year,month,maker,vehicle_category,electric_vehicles_sold,cumulative_sales,maker_rank,market_position,leader_gap_pct,performance_vs_avg,market_share_fraction,hhi_index,market_concentration,effective_competitors,market_share_tier,share_change_status,dual_segment_presence,primary_segment,primary_segment_contribution,segment_specialization
2022-02-01,2022,February,AMPERE,2-Wheelers,4431,18844,3.0,Top 3,42.99,0.49,0.1240412070992665,0.12802100655222126,Unconcentrated,7.8,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,ATHER,2-Wheelers,2232,17744,6.0,Top 10,71.29,-0.25,0.0624825037791837,0.12802100655222126,Unconcentrated,7.8,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,PURE EV,2-Wheelers,1428,12903,8.0,Top 10,81.63,-0.52,0.0399753653210906,0.12802100655222126,Unconcentrated,7.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,OLA ELECTRIC,2-Wheelers,3911,5258,5.0,Top 5,49.68,0.31,0.1094843513801019,0.12802100655222126,Unconcentrated,7.8,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,TVS,2-Wheelers,1560,7348,7.0,Top 10,79.93,-0.48,0.0436705671574939,0.12802100655222126,Unconcentrated,7.8,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,REVOLT,2-Wheelers,1128,6228,11.0,Other,85.49,-0.62,0.0315771793292648,0.12802100655222126,Unconcentrated,7.8,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,BAJAJ,2-Wheelers,1372,6259,9.0,Top 10,82.35,-0.54,0.0384077039359498,0.12802100655222126,Unconcentrated,7.8,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,BEING,2-Wheelers,1149,6361,10.0,Top 10,85.22,-0.61,0.0321650523486926,0.12802100655222126,Unconcentrated,7.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,JITENDRA,2-Wheelers,583,2823,12.0,Other,92.5,-0.8,0.016320474777448,0.12802100655222126,Unconcentrated,7.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,OTHERS,2-Wheelers,4033,19528,4.0,Top 5,48.12,0.35,0.1128996136834443,0.12802100655222126,Unconcentrated,7.8,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,OLA ELECTRIC,2-Wheelers,17762,144586,1.0,Market Leader,0.0,2.49,0.2688320140454965,0.15916343731006483,Moderately Concentrated,6.3,20-30%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,OKINAWA,2-Wheelers,3848,140101,7.0,Top 10,78.34,-0.24,0.0582403777754234,0.15916343731006483,Moderately Concentrated,6.3,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,HERO ELECTRIC,2-Wheelers,5863,151784,5.0,Top 5,66.99,0.15,0.0887378728943106,0.15916343731006483,Moderately Concentrated,6.3,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,AMPERE,2-Wheelers,6003,103150,4.0,Top 5,66.2,0.18,0.0908568055576576,0.15916343731006483,Moderately Concentrated,6.3,5-10%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,TVS,2-Wheelers,12671,74936,2.0,Top 3,28.66,1.49,0.1917785412662136,0.15916343731006483,Moderately Concentrated,6.3,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,ATHER,2-Wheelers,10069,84717,3.0,Top 3,43.31,0.98,0.1523966641945785,0.15916343731006483,Moderately Concentrated,6.3,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,BAJAJ,2-Wheelers,2537,35359,8.0,Top 10,85.72,-0.5,0.0383980869065096,0.15916343731006483,Moderately Concentrated,6.3,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,OKAYA EV,2-Wheelers,1232,11407,9.0,Top 10,93.06,-0.76,0.0186466074374536,0.15916343731006483,Moderately Concentrated,6.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,REVOLT,2-Wheelers,79,19434,13.0,Other,99.56,-0.98,0.00119568343146,0.15916343731006483,Moderately Concentrated,6.3,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,PURE EV,2-Wheelers,488,25940,10.0,Top 10,97.25,-0.9,0.0073859938550952,0.15916343731006483,Moderately Concentrated,6.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,BEING,2-Wheelers,337,17946,11.0,Other,98.1,-0.93,0.0051005736253424,0.15916343731006483,Moderately Concentrated,6.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,JITENDRA,2-Wheelers,308,12088,12.0,Other,98.27,-0.94,0.0046616518593634,0.15916343731006483,Moderately Concentrated,6.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-02-01,2023,February,OTHERS,2-Wheelers,4874,72722,6.0,Top 10,72.56,-0.04,0.073769127151095,0.15916343731006483,Moderately Concentrated,6.3,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,OLA ELECTRIC,2-Wheelers,33967,444843,1.0,Market Leader,0.0,4.39,0.4144187011212376,0.2418559577410419,Moderately Concentrated,4.1,>30%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,TVS,2-Wheelers,14431,246417,2.0,Top 3,57.51,1.29,0.1760672498566426,0.2418559577410419,Moderately Concentrated,4.1,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,ATHER,2-Wheelers,8957,187437,4.0,Top 5,73.63,0.42,0.109281017044276,0.2418559577410419,Moderately Concentrated,4.1,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,BAJAJ,2-Wheelers,11603,127890,3.0,Top 3,65.84,0.84,0.1415638763832461,0.2418559577410419,Moderately Concentrated,4.1,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,AMPERE,2-Wheelers,2577,164166,6.0,Top 10,92.41,-0.59,0.0314410160682259,0.2418559577410419,Moderately Concentrated,4.1,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,OKINAWA,2-Wheelers,652,164558,8.0,Top 10,98.08,-0.9,0.0079548088771762,0.2418559577410419,Moderately Concentrated,4.1,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,HERO ELECTRIC,2-Wheelers,323,170078,12.0,Other,99.05,-0.95,0.0039408025572514,0.2418559577410419,Moderately Concentrated,4.1,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,OKAYA EV,2-Wheelers,649,25818,9.0,Top 10,98.09,-0.9,0.0079182069958395,0.2418559577410419,Moderately Concentrated,4.1,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,BGAUSS,2-Wheelers,1334,11981,7.0,Top 10,96.07,-0.79,0.0162756365677195,0.2418559577410419,Moderately Concentrated,4.1,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,BATTRE ELECTRIC,2-Wheelers,219,4216,13.0,Other,99.36,-0.97,0.0026719373375791,0.2418559577410419,Moderately Concentrated,4.1,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,KINETIC GREEN,2-Wheelers,624,5670,10.0,Top 10,98.16,-0.9,0.0076131913180337,0.2418559577410419,Moderately Concentrated,4.1,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,REVOLT,2-Wheelers,473,27243,11.0,Other,98.61,-0.92,0.0057708966240864,0.2418559577410419,Moderately Concentrated,4.1,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-02-01,2024,February,OTHERS,2-Wheelers,6154,145892,5.0,Top 5,81.88,-0.02,0.0750826592486853,0.2418559577410419,Moderately Concentrated,4.1,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,HERO ELECTRIC,2-Wheelers,13652,69452,1.0,Market Leader,0.0,2.01,0.2509651090113607,0.14746123789451795,Unconcentrated,6.8,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,OKINAWA,2-Wheelers,8586,47665,3.0,Top 3,37.11,0.89,0.1578366851722489,0.14746123789451795,Unconcentrated,6.8,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,AMPERE,2-Wheelers,6666,25510,4.0,Top 5,51.17,0.47,0.1225412698996286,0.14746123789451795,Unconcentrated,6.8,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,ATHER,2-Wheelers,2232,19976,7.0,Top 10,83.65,-0.51,0.0410309202544211,0.14746123789451795,Unconcentrated,6.8,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,PURE EV,2-Wheelers,2065,14968,8.0,Top 10,84.87,-0.54,0.0379609544468546,0.14746123789451795,Unconcentrated,6.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,OLA ELECTRIC,2-Wheelers,9143,14401,2.0,Top 3,33.03,1.02,0.1680760322070664,0.14746123789451795,Unconcentrated,6.8,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,TVS,2-Wheelers,2391,9739,6.0,Top 10,82.49,-0.47,0.0439538218316849,0.14746123789451795,Unconcentrated,6.8,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,REVOLT,2-Wheelers,1413,7641,9.0,Top 10,89.65,-0.69,0.025975219677194,0.14746123789451795,Unconcentrated,6.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,BAJAJ,2-Wheelers,855,7114,12.0,Other,93.74,-0.81,0.0157174896135887,0.14746123789451795,Unconcentrated,6.8,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,BEING,2-Wheelers,1013,7374,11.0,Other,92.58,-0.78,0.0186220081620647,0.14746123789451795,Unconcentrated,6.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,JITENDRA,2-Wheelers,1052,3875,10.0,Top 10,92.29,-0.77,0.0193389462847898,0.14746123789451795,Unconcentrated,6.8,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-03-01,2022,March,OTHERS,2-Wheelers,5330,24858,5.0,Top 5,60.96,0.18,0.097981543439097,0.14746123789451795,Unconcentrated,6.8,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,OLA ELECTRIC,2-Wheelers,22398,166984,1.0,Market Leader,0.0,2.37,0.2595184575811647,0.1539435463239553,Moderately Concentrated,6.5,20-30%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,OKINAWA,2-Wheelers,4509,144610,8.0,Top 10,79.87,-0.32,0.052244339906843,0.1539435463239553,Moderately Concentrated,6.5,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,HERO ELECTRIC,2-Wheelers,6661,158445,5.0,Top 5,70.26,0.0,0.0771788751651101,0.1539435463239553,Moderately Concentrated,6.5,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,AMPERE,2-Wheelers,9736,112886,4.0,Top 5,56.53,0.47,0.1128079160197437,0.1539435463239553,Moderately Concentrated,6.5,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,TVS,2-Wheelers,16896,91832,2.0,Top 3,24.56,1.54,0.1957685444812643,0.1539435463239553,Moderately Concentrated,6.5,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,ATHER,2-Wheelers,12180,96897,3.0,Top 3,45.62,0.83,0.1411257618242068,0.1539435463239553,Moderately Concentrated,6.5,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,BAJAJ,2-Wheelers,4552,39911,7.0,Top 10,79.68,-0.31,0.0527425671448103,0.1539435463239553,Moderately Concentrated,6.5,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,OKAYA EV,2-Wheelers,1765,13172,9.0,Top 10,92.12,-0.73,0.020450490116562,0.1539435463239553,Moderately Concentrated,6.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,REVOLT,2-Wheelers,1140,20574,10.0,Top 10,94.91,-0.83,0.013208815146108,0.1539435463239553,Moderately Concentrated,6.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,PURE EV,2-Wheelers,584,26524,11.0,Other,97.39,-0.91,0.0067666210923921,0.1539435463239553,Moderately Concentrated,6.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,BEING,2-Wheelers,446,18392,12.0,Other,98.01,-0.93,0.0051676592589159,0.1539435463239553,Moderately Concentrated,6.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,JITENDRA,2-Wheelers,350,12438,13.0,Other,98.44,-0.95,0.0040553379834542,0.1539435463239553,Moderately Concentrated,6.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-03-01,2023,March,OTHERS,2-Wheelers,5089,77811,6.0,Top 10,77.28,-0.23,0.0589646142794243,0.1539435463239553,Moderately Concentrated,6.5,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,OLA ELECTRIC,2-Wheelers,44630,489473,1.0,Market Leader,0.0,3.48,0.3443539986883222,0.20410464822157492,Moderately Concentrated,4.9,>30%,Strong Loss,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,TVS,2-Wheelers,26158,272575,2.0,Top 3,41.39,1.62,0.201828633154585,0.20410464822157492,Moderately Concentrated,4.9,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,ATHER,2-Wheelers,17012,204449,4.0,Top 5,61.88,0.71,0.1312603680413564,0.20410464822157492,Moderately Concentrated,4.9,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,BAJAJ,2-Wheelers,17716,145606,3.0,Top 3,60.3,0.78,0.1366922572431619,0.20410464822157492,Moderately Concentrated,4.9,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,AMPERE,2-Wheelers,3108,167274,7.0,Top 10,93.04,-0.69,0.023980556305698,0.20410464822157492,Moderately Concentrated,4.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,OKINAWA,2-Wheelers,673,165231,10.0,Top 10,98.49,-0.93,0.005192700898885,0.20410464822157492,Moderately Concentrated,4.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,HERO ELECTRIC,2-Wheelers,316,170394,13.0,Other,99.29,-0.97,0.0024381775394467,0.20410464822157492,Moderately Concentrated,4.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,OKAYA EV,2-Wheelers,1218,27036,9.0,Top 10,97.27,-0.88,0.00939778557926,0.20410464822157492,Moderately Concentrated,4.9,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,BGAUSS,2-Wheelers,3070,15051,8.0,Top 10,93.12,-0.69,0.0236873577408279,0.20410464822157492,Moderately Concentrated,4.9,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,BATTRE ELECTRIC,2-Wheelers,625,4841,11.0,Other,98.6,-0.94,0.0048223448169437,0.20410464822157492,Moderately Concentrated,4.9,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,KINETIC GREEN,2-Wheelers,3915,9585,6.0,Top 10,91.23,-0.61,0.0302071679333359,0.20410464822157492,Moderately Concentrated,4.9,<5%,Strong Gain,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,REVOLT,2-Wheelers,585,27828,12.0,Other,98.69,-0.94,0.0045137147486593,0.20410464822157492,Moderately Concentrated,4.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-03-01,2024,March,OTHERS,2-Wheelers,10579,156471,5.0,Top 5,76.3,0.06,0.0816249373095173,0.20410464822157492,Moderately Concentrated,4.9,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
