date,year,month,quarter,months_from_start,rolling_mean_ev,ev_growth_rate,ev_penetration,ev_penetration_log,national_market_share,state_rank,growth_stage,market_concentration,region,regional_avg_penetration,state_to_region_ratio,regional_rank,market_maturity_score,adoption_velocity,adoption_velocity_capped,segment_penetration_2-wheelers,segment_penetration_4-wheelers,segment_preference_ratio,segment_preference_ratio_capped,segment_preference_ratio_log,dominant_segment,segment_growth_diff,ev_sales_growth_rank_state,ev_sales_growth_rank_region,is_early_adopter,months_since_peak,is_at_peak,is_missing_ev_growth_rate,is_missing_segment_preference_ratio,is_missing_segment_growth_diff,is_missing_regional_avg_penetration,is_missing_adoption_velocity,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Arunachal Pradesh,4-Wheelers,0,302
2021-05-01,2021,5,2,4,3.5,-1.0,0.0,0.0,0.0,20.0,Early,0.0,Central,0.0775,0.0,6.0,0.0,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,17.0,7.0,1,2.0,0,0,0,0,0,0,Assam,2-Wheelers,0,14723
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,Central,0.0775,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Assam,4-Wheelers,0,3295
2021-05-01,2021,5,2,4,27.5,-0.83,0.01,0.009950330853168083,0.53,15.0,Early,0.03375527426160337,Central,0.0775,0.13,4.0,0.88,-0.05,-0.05,0.01,0.0,0.0,0.0,0.0,4-Wheelers,-1.0,12.0,3.0,1,2.0,0,0,0,0,0,0,Bihar,2-Wheelers,8,55276
2021-05-01,2021,5,2,4,2.0,-1.0,0.0,0.0,0.0,12.0,Early,0.0,Central,0.0775,0.0,4.0,0.0,-0.07,-0.07,0.01,0.0,0.0,0.0,0.0,4-Wheelers,0.0,13.0,5.0,1,2.0,0,0,0,0,0,0,Bihar,4-Wheelers,0,2249
2021-05-01,2021,5,2,4,3.0,-1.0,0.0,0.0,0.0,20.0,Early,0.0,North,0.234375,0.0,6.0,0.0,-0.5,-0.5,0.0,0.24,0.0,0.0,0.0,4-Wheelers,-1.0,17.0,7.0,1,2.0,0,0,0,0,0,0,Chandigarh,2-Wheelers,0,411
2021-05-01,2021,5,2,4,1.5,-0.5,0.24,0.2151113796169455,0.07,11.0,Developing,0.008264462809917356,North,0.234375,1.02,1.0,9.2,0.1,0.1,0.0,0.24,0.0,0.0,0.0,4-Wheelers,0.0,6.0,2.0,0,2.0,0,0,0,0,0,0,Chandigarh,4-Wheelers,1,413
2021-05-01,2021,5,2,4,21.0,-0.83,0.11,0.10436001532424277,0.4,16.0,Developing,0.02531645569620253,South,0.151,0.73,3.0,22.45,-0.24,-0.24,0.11,0.0,0.0,0.0,0.0,4-Wheelers,0.0,12.0,4.0,0,2.0,0,0,0,0,0,0,Chhattisgarh,2-Wheelers,6,5280
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,South,0.151,0.0,3.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Chhattisgarh,4-Wheelers,0,1387
2021-05-01,2021,5,2,4,0.5,-1.0,0.0,0.0,0.0,20.0,Early,0.0,West,1.28375,0.0,8.0,0.0,-0.15,-0.15,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,17.0,8.0,1,2.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,0,452
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,West,1.28375,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,2.0,1,2.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,0,202
2021-05-01,2021,5,2,4,136.0,-1.0,0.0,0.0,0.0,20.0,Early,0.0,North,0.234375,0.0,6.0,0.0,-1.91,-1.91,0.0,0.0,0.0,0.0,0.0,4-Wheelers,-1.0,17.0,7.0,1,2.0,0,0,0,0,0,0,Delhi,2-Wheelers,0,22
2021-05-01,2021,5,2,4,30.5,-1.0,0.0,0.0,0.0,12.0,Early,0.0,North,0.234375,0.0,2.0,0.0,-0.76,-0.76,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,13.0,4.0,1,2.0,0,0,0,0,0,0,Delhi,4-Wheelers,0,21
2021-05-01,2021,5,2,4,31.5,-0.25,7.12,2.0943301541735866,1.8,11.0,Advanced,0.11392405063291139,West,1.28375,5.55,6.0,100.0,6.05,6.05,7.12,1.02,6.98,6.98,2.0769384114617173,2-Wheelers,2.5795,5.0,2.0,0,2.0,0,0,0,0,0,0,Goa,2-Wheelers,27,379
2021-05-01,2021,5,2,4,6.0,-0.5,1.02,0.7030975114131134,0.27,8.0,Maturing,0.03305785123966942,West,1.28375,0.79,5.0,14.33,0.47,0.47,7.12,1.02,6.98,6.98,2.0769384114617173,2-Wheelers,0.0,6.0,4.0,0,2.0,0,0,0,0,0,0,Goa,4-Wheelers,4,393
2021-05-01,2021,5,2,4,102.0,0.08,0.32,0.2776317365982795,7.07,5.0,Developing,0.4472573839662447,West,1.28375,0.25,4.0,4.49,0.12,0.12,0.32,0.18,1.78,1.78,1.0224509277025458,2-Wheelers,1.225,3.0,1.0,0,2.0,0,0,0,0,0,0,Gujarat,2-Wheelers,106,33419
2021-05-01,2021,5,2,4,36.5,-0.34,0.18,0.16551443847757338,1.93,3.0,Developing,0.2396694214876033,West,1.28375,0.14,3.0,2.53,-0.07,-0.07,0.32,0.18,1.78,1.78,1.0224509277025458,2-Wheelers,0.0,4.0,3.0,0,2.0,0,0,0,0,0,0,Gujarat,4-Wheelers,29,15959
2021-05-01,2021,5,2,4,59.0,-0.83,0.23,0.20701416938432615,1.13,14.0,Developing,0.07172995780590717,North,0.234375,0.98,3.0,8.81,-0.09,-0.09,0.23,0.02,11.5,11.5,2.5257286443082556,2-Wheelers,-0.2812,12.0,6.0,0,2.0,0,0,0,0,0,0,Haryana,2-Wheelers,17,7315
2021-05-01,2021,5,2,4,2.0,-0.67,0.02,0.019802627296179712,0.07,11.0,Early,0.008264462809917356,North,0.234375,0.09,1.0,0.77,0.0,0.0,0.23,0.02,11.5,11.5,2.5257286443082556,2-Wheelers,0.0,8.0,3.0,1,2.0,0,0,0,0,0,0,Haryana,4-Wheelers,1,4373
2021-05-01,2021,5,2,4,6.5,-0.56,0.23,0.20701416938432615,0.27,17.0,Developing,0.016877637130801686,North,0.234375,0.98,5.0,8.81,0.02,0.02,0.23,0.07,3.29,3.29,1.4562867329399256,2-Wheelers,-0.53,9.0,4.0,0,2.0,0,0,0,0,0,0,Himachal Pradesh,2-Wheelers,4,1721
2021-05-01,2021,5,2,4,1.0,0.0,0.07,0.06765864847381481,0.07,11.0,Early,0.008264462809917356,North,0.234375,0.3,1.0,2.68,0.04,0.04,0.23,0.07,3.29,3.29,1.4562867329399256,2-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Himachal Pradesh,4-Wheelers,1,1503
2021-05-01,2021,5,2,4,36.0,1.27,2.61,1.2837077723447896,3.34,7.0,Advanced,0.2109704641350211,North,0.234375,11.14,1.0,100.0,2.29,2.29,2.61,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,2.0,0,2.0,0,0,0,0,0,0,Jammu and Kashmir,2-Wheelers,50,1916
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,North,0.234375,0.0,2.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Jammu and Kashmir,4-Wheelers,0,2372
2021-05-01,2021,5,2,4,59.5,-0.51,0.18,0.16551443847757338,2.6,8.0,Developing,0.16455696202531644,Central,0.0775,2.32,1.0,15.79,-0.12,-0.12,0.18,0.04,4.5,4.5,1.7047480922384253,2-Wheelers,0.3514,7.0,2.0,0,2.0,0,0,0,0,0,0,Jharkhand,2-Wheelers,39,21680
2021-05-01,2021,5,2,4,2.0,-0.67,0.04,0.039220713153281295,0.07,11.0,Early,0.008264462809917356,Central,0.0775,0.52,3.0,3.51,-0.05,-0.05,0.18,0.04,4.5,4.5,1.7047480922384253,2-Wheelers,0.0,8.0,3.0,1,2.0,0,0,0,0,0,0,Jharkhand,4-Wheelers,1,2290
2021-05-01,2021,5,2,4,844.5,-0.91,2.83,1.3428648031925547,9.34,4.0,Advanced,0.5907172995780591,West,1.28375,2.2,3.0,39.75,0.25,0.25,2.83,0.31,9.13,9.13,2.315501318260592,2-Wheelers,0.8747,15.0,7.0,0,2.0,0,0,0,0,0,0,Karnataka,2-Wheelers,140,4942
2021-05-01,2021,5,2,4,46.0,-0.98,0.31,0.27002713721306015,0.13,10.0,Developing,0.01652892561983471,West,1.28375,0.24,6.0,4.35,-0.22,-0.22,2.83,0.31,9.13,9.13,2.315501318260592,2-Wheelers,0.0,12.0,7.0,0,2.0,0,0,0,0,0,0,Karnataka,4-Wheelers,2,646
2021-05-01,2021,5,2,4,237.0,-0.75,1.42,0.883767540168595,6.34,6.0,Maturing,0.4008438818565401,West,1.28375,1.11,5.0,19.94,0.76,0.76,1.42,0.93,1.53,1.53,0.9282193027394289,2-Wheelers,0.2966,10.0,4.0,0,2.0,0,0,0,0,0,0,Kerala,2-Wheelers,95,6675
2021-05-01,2021,5,2,4,90.0,-0.64,0.93,0.6575200029167941,3.2,2.0,Maturing,0.39669421487603307,West,1.28375,0.72,2.0,13.06,0.37,0.37,1.42,0.93,1.53,1.53,0.9282193027394289,2-Wheelers,0.0,7.0,5.0,0,2.0,0,0,0,0,0,0,Kerala,4-Wheelers,48,5164
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,20.0,Early,0.0,North,0.234375,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,4.0,3.0,1,2.0,0,0,0,0,0,0,Ladakh,2-Wheelers,0,11
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,North,0.234375,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Ladakh,4-Wheelers,0,70
2021-05-01,2021,5,2,4,63.5,-0.99,0.02,0.019802627296179712,0.07,19.0,Early,0.004219409282700422,Central,0.0775,0.26,5.0,1.75,-0.41,-0.41,0.02,0.0,0.0,0.0,0.0,4-Wheelers,-1.0,16.0,6.0,1,2.0,0,0,0,0,0,0,Madhya Pradesh,2-Wheelers,1,6302
2021-05-01,2021,5,2,4,1.0,-1.0,0.0,0.0,0.0,12.0,Early,0.0,Central,0.0775,0.0,4.0,0.0,-0.04,-0.04,0.02,0.0,0.0,0.0,0.0,4-Wheelers,0.0,13.0,5.0,1,2.0,0,0,0,0,0,0,Madhya Pradesh,4-Wheelers,0,195
2021-05-01,2021,5,2,4,308.5,-0.56,1.14,0.76080582903376,12.61,3.0,Maturing,0.7974683544303798,West,1.28375,0.89,2.0,16.01,0.2,0.2,1.14,0.89,1.28,1.28,0.8241754429663494,2-Wheelers,-0.2242,9.0,3.0,0,2.0,0,0,0,0,0,0,Maharashtra,2-Wheelers,189,16627
2021-05-01,2021,5,2,4,108.5,0.26,0.89,0.636576829071551,8.07,1.0,Maturing,1.0,West,1.28375,0.69,1.0,12.5,0.32,0.32,1.14,0.89,1.28,1.28,0.8241754429663494,2-Wheelers,0.0,1.0,1.0,0,2.0,0,0,0,0,0,0,Maharashtra,4-Wheelers,121,13528
2021-05-01,2021,5,2,4,1.0,-1.0,0.0,0.0,0.0,20.0,Early,0.0,Central,0.0775,0.0,6.0,0.0,-0.07,-0.07,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,17.0,7.0,1,2.0,0,0,0,0,0,0,Manipur,2-Wheelers,0,288
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,Central,0.0775,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Manipur,4-Wheelers,0,9
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,20.0,Early,0.0,Central,0.0775,0.0,6.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,4-Wheelers,0.0,4.0,1.0,1,2.0,0,0,0,0,0,0,Meghalaya,2-Wheelers,0,332
2021-05-01,2021,5,2,4,1.0,0.0,1.14,0.76080582903376,0.07,11.0,Maturing,0.008264462809917356,Central,0.0775,14.71,3.0,100.0,1.03,0.8474104188029578,0.0,1.14,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,0,1.0,1,0,0,0,0,0,Meghalaya,4-Wheelers,1,88
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,20.0,Early,0.0,Central,0.0775,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,4.0,1.0,1,2.0,0,0,0,0,0,0,Mizoram,2-Wheelers,0,15
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,Central,0.0775,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Mizoram,4-Wheelers,0,4
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,20.0,Early,0.0,Central,0.0775,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,4.0,1.0,1,2.0,0,0,0,0,0,0,Nagaland,2-Wheelers,0,125
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,Central,0.0775,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Nagaland,4-Wheelers,0,126
2021-05-01,2021,5,2,4,109.5,-0.85,0.47,0.3852624007906449,1.87,10.0,Developing,0.11814345991561181,South,0.151,3.11,2.0,95.92,-0.05,-0.05,0.47,0.0,0.0,0.0,0.0,4-Wheelers,-1.0,13.0,5.0,0,2.0,0,0,0,0,0,0,Odisha,2-Wheelers,28,5900
2021-05-01,2021,5,2,4,2.5,-1.0,0.0,0.0,0.0,12.0,Early,0.0,South,0.151,0.0,3.0,0.0,-0.1,-0.1,0.47,0.0,0.0,0.0,0.0,4-Wheelers,0.0,13.0,4.0,1,2.0,0,0,0,0,0,0,Odisha,4-Wheelers,0,722
2021-05-01,2021,5,2,4,10.5,-0.83,0.96,0.6729444732424258,0.2,18.0,Maturing,0.012658227848101266,West,1.28375,0.75,7.0,13.48,0.26,0.26,0.96,1.68,0.57,0.57,0.4510756193602166,4-Wheelers,inf,12.0,6.0,0,2.0,0,0,0,0,0,0,Puducherry,2-Wheelers,3,314
2021-05-01,2021,5,2,4,1.0,0.0,1.68,0.9858167945227653,0.13,10.0,Maturing,0.01652892561983471,West,1.28375,1.31,6.0,23.6,1.68,1.6511873299660358,0.96,1.68,0.57,0.57,0.4510756193602166,4-Wheelers,0.0,2.0,2.0,0,1.0,1,0,0,0,0,0,Puducherry,4-Wheelers,2,119
2021-05-01,2021,5,2,4,15.0,1.33,0.15,0.1397619423751587,1.4,13.0,Developing,0.08860759493670886,North,0.234375,0.64,2.0,5.75,0.11,0.11,0.15,0.0,0.0,0.0,0.0,4-Wheelers,-1.0,1.0,1.0,0,2.0,0,0,0,0,0,0,Punjab,2-Wheelers,21,14366
2021-05-01,2021,5,2,4,2.0,-1.0,0.0,0.0,0.0,12.0,Early,0.0,North,0.234375,0.0,2.0,0.0,-0.04,-0.04,0.15,0.0,0.0,0.0,0.0,4-Wheelers,0.0,13.0,4.0,1,2.0,0,0,0,0,0,0,Punjab,4-Wheelers,0,5202
2021-05-01,2021,5,2,4,179.0,-0.9,0.18,0.16551443847757338,2.2,9.0,Developing,0.13924050632911392,Central,0.0775,2.32,2.0,15.79,-0.49,-0.49,0.18,0.25,0.72,0.72,0.5423242908253617,4-Wheelers,-0.7743,14.0,5.0,0,2.0,0,0,0,0,0,0,Rajasthan,2-Wheelers,33,18802
2021-05-01,2021,5,2,4,14.5,-0.68,0.25,0.22314355131420976,0.47,6.0,Developing,0.05785123966942149,Central,0.0775,3.23,1.0,21.93,0.04,0.04,0.18,0.25,0.72,0.72,0.5423242908253617,4-Wheelers,0.0,9.0,4.0,0,2.0,0,0,0,0,0,0,Rajasthan,4-Wheelers,7,2756
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,20.0,Early,0.0,Central,0.0775,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,4.0,1.0,1,,1,0,0,0,0,0,Sikkim,2-Wheelers,0,113
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,Central,0.0775,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,,1,0,0,0,0,0,Sikkim,4-Wheelers,0,98
2021-05-01,2021,5,2,4,767.0,-0.82,1.33,0.8458682675776092,15.81,1.0,Maturing,1.0,West,1.28375,1.04,1.0,18.68,0.13,0.13,1.33,0.41,3.24,3.24,1.4445632692438664,2-Wheelers,0.08,11.0,5.0,0,2.0,0,0,0,0,0,0,Tamil Nadu,2-Wheelers,237,17837
2021-05-01,2021,5,2,4,44.5,-0.81,0.41,0.3435897043900769,0.93,5.0,Developing,0.11570247933884298,West,1.28375,0.32,4.0,5.76,0.01,0.01,1.33,0.41,3.24,3.24,1.4445632692438664,2-Wheelers,0.0,11.0,6.0,0,2.0,0,0,0,0,0,0,Tamil Nadu,4-Wheelers,14,3413
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,20.0,Early,0.0,Central,0.0775,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,4.0,1.0,1,2.0,0,0,0,0,0,0,Tripura,2-Wheelers,0,2063
2021-05-01,2021,5,2,4,0.0,0.0,0.0,0.0,0.0,12.0,Early,0.0,Central,0.0775,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,2.0,1.0,1,2.0,0,0,0,0,0,0,Tripura,4-Wheelers,0,192
2021-05-01,2021,5,2,4,98.0,-0.85,0.02,0.019802627296179712,1.67,12.0,Early,0.10548523206751055,Central,0.0775,0.26,3.0,1.75,-0.1,-0.1,0.02,0.02,1.0,1.0,0.6931471805599453,4-Wheelers,-0.8333,13.0,4.0,1,2.0,0,0,0,0,0,0,Uttar Pradesh,2-Wheelers,25,147458
2021-05-01,2021,5,2,4,3.5,-0.25,0.02,0.019802627296179712,0.2,9.0,Early,0.024793388429752067,Central,0.0775,0.26,2.0,1.75,0.0,0.0,0.02,0.02,1.0,1.0,0.6931471805599453,4-Wheelers,0.0,3.0,2.0,1,2.0,0,0,0,0,0,0,Uttar Pradesh,4-Wheelers,3,14016
2021-05-01,2021,5,2,4,20.0,-0.82,0.2,0.18232155679395465,0.4,16.0,Developing,0.02531645569620253,North,0.234375,0.85,4.0,7.66,-0.25,-0.25,0.2,0.0,0.0,0.0,0.0,4-Wheelers,-1.0,11.0,5.0,0,2.0,0,0,0,0,0,0,Uttarakhand,2-Wheelers,6,2957
2021-05-01,2021,5,2,4,5.0,-1.0,0.0,0.0,0.0,12.0,Early,0.0,North,0.234375,0.0,2.0,0.0,-0.37,-0.37,0.2,0.0,0.0,0.0,0.0,4-Wheelers,0.0,13.0,4.0,1,2.0,0,0,0,0,0,0,Uttarakhand,4-Wheelers,0,1145
2021-05-01,2021,5,2,4,7.5,-0.33,0.02,0.019802627296179712,0.4,16.0,Early,0.02531645569620253,South,0.151,0.13,3.0,4.08,0.01,0.01,0.02,0.15,0.13,0.13,0.12221763272424921,4-Wheelers,3.3333,6.0,2.0,1,2.0,0,0,0,0,0,0,West Bengal,2-Wheelers,6,28906
2021-05-01,2021,5,2,4,15.0,-0.75,0.15,0.1397619423751587,0.4,7.0,Developing,0.049586776859504134,South,0.151,0.99,2.0,30.61,-0.16,-0.16,0.02,0.15,0.13,0.13,0.12221763272424921,4-Wheelers,0.0,10.0,3.0,0,2.0,0,0,0,0,0,0,West Bengal,4-Wheelers,6,3962
2021-06-01,2021,6,2,5,0.0,0.0,0.0,0.0,0.0,26.0,Early,0.0,South,0.3188888888888889,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4-Wheelers,0.0,21.0,5.0,1,3.0,0,0,0,0,0,0,Andaman and Nicobar Islands,2-Wheelers,0,2
2021-06-01,2021,6,2,5,335.3333333333333,0.84,0.69,0.5247285289349821,6.72,5.0,Developing,0.41414141414141414,South,0.3188888888888889,2.16,1.0,100.0,0.2,0.2,0.69,0.64,1.08,1.08,0.7323678937132266,2-Wheelers,-0.4033,18.0,4.0,0,3.0,0,0,0,0,0,0,Andhra Pradesh,2-Wheelers,369,53867
2021-06-01,2021,6,2,5,27.0,1.44,0.64,0.49469624183610705,0.71,7.0,Developing,0.20526315789473684,South,0.3188888888888889,2.01,1.0,92.75,0.37,0.37,0.69,0.64,1.08,1.08,0.7323678937132266,2-Wheelers,0.0,8.0,2.0,0,3.0,0,0,0,0,0,0,Andhra Pradesh,4-Wheelers,39,6098
2021-06-01,2021,6,2,5,0.0,0.0,0.0,0.0,0.0,26.0,Early,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,21.0,1.0,1,3.0,0,0,0,0,0,0,Arunachal Pradesh,2-Wheelers,0,727
2021-06-01,2021,6,2,5,0.0,0.0,0.0,0.0,0.0,19.0,Early,0.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,11.0,1.0,1,3.0,0,0,0,0,0,0,Arunachal Pradesh,4-Wheelers,0,565
2021-06-01,2021,6,2,5,4.333333333333333,0.0,0.03,0.0295588022415444,0.11,23.0,Early,0.006734006734006734,Central,0.08458333333333334,0.35,6.0,3.49,0.03,0.03,0.03,0.03,1.0,1.0,0.6931471805599453,4-Wheelers,inf,21.0,6.0,1,3.0,0,0,0,0,0,0,Assam,2-Wheelers,6,22586
2021-06-01,2021,6,2,5,0.3333333333333333,0.0,0.03,0.0295588022415444,0.02,18.0,Early,0.005263157894736842,Central,0.08458333333333334,0.35,5.0,3.49,0.03,0.03,0.03,0.03,1.0,1.0,0.6931471805599453,4-Wheelers,0.0,11.0,3.0,1,3.0,0,0,0,0,0,0,Assam,4-Wheelers,1,3842
2021-06-01,2021,6,2,5,40.666666666666664,7.38,0.07,0.06765864847381481,1.22,16.0,Early,0.07519640852974187,Central,0.08458333333333334,0.83,4.0,8.14,0.06,0.06,0.07,0.07,1.0,1.0,0.6931471805599453,4-Wheelers,inf,5.0,3.0,1,3.0,0,0,0,0,0,0,Bihar,2-Wheelers,67,100771
2021-06-01,2021,6,2,5,2.6666666666666665,0.0,0.07,0.06765864847381481,0.07,15.0,Early,0.021052631578947368,Central,0.08458333333333334,0.83,3.0,8.14,0.07,0.07,0.07,0.07,1.0,1.0,0.6931471805599453,4-Wheelers,0.0,11.0,3.0,1,3.0,0,0,0,0,0,0,Bihar,4-Wheelers,4,5692
2021-06-01,2021,6,2,5,2.6666666666666665,0.0,0.15,0.1397619423751587,0.04,24.0,Developing,0.002244668911335578,North,0.348125,0.43,7.0,13.04,0.15,0.15,0.15,0.59,0.25,0.25,0.22314355131420976,4-Wheelers,inf,21.0,6.0,0,3.0,0,0,0,0,0,0,Chandigarh,2-Wheelers,2,1314
2021-06-01,2021,6,2,5,5.0,11.0,0.59,0.4637340162321401,0.22,12.0,Developing,0.06315789473684211,North,0.348125,1.69,2.0,51.3,0.35,0.35,0.15,0.59,0.25,0.25,0.22314355131420976,4-Wheelers,0.0,2.0,1.0,0,3.0,0,0,0,0,0,0,Chandigarh,4-Wheelers,12,2050
2021-06-01,2021,6,2,5,60.0,22.0,0.43,0.35767444427181594,2.52,11.0,Developing,0.15488215488215487,South,0.3188888888888889,1.35,3.0,62.32,0.32,0.32,0.43,0.11,3.91,3.91,1.5912739418064292,2-Wheelers,inf,2.0,1.0,0,3.0,0,0,0,0,0,0,Chhattisgarh,2-Wheelers,138,31808
2021-06-01,2021,6,2,5,1.6666666666666667,0.0,0.11,0.10436001532424277,0.09,14.0,Developing,0.02631578947368421,South,0.3188888888888889,0.34,3.0,15.94,0.11,0.11,0.43,0.11,3.91,3.91,1.5912739418064292,2-Wheelers,0.0,11.0,3.0,0,3.0,0,0,0,0,0,0,Chhattisgarh,4-Wheelers,5,4526
2021-06-01,2021,6,2,5,1.0,0.0,0.32,0.2776317365982795,0.04,24.0,Developing,0.002244668911335578,West,0.985625,0.32,8.0,11.07,0.32,0.32,0.32,0.43,0.74,0.74,0.5538851132264376,4-Wheelers,inf,21.0,7.0,0,3.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,2,627
2021-06-01,2021,6,2,5,0.3333333333333333,0.0,0.43,0.35767444427181594,0.02,18.0,Developing,0.005263157894736842,West,0.985625,0.44,7.0,14.88,0.43,0.43,0.32,0.43,0.74,0.74,0.5538851132264376,4-Wheelers,0.0,11.0,7.0,0,3.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,1,234
2021-06-01,2021,6,2,5,159.0,0.0,0.92,0.6523251860396903,3.74,8.0,Maturing,0.23007856341189675,North,0.348125,2.64,1.0,80.0,0.92,0.92,0.92,1.15,0.8,0.8,0.5877866649021191,4-Wheelers,inf,21.0,6.0,0,3.0,0,0,0,0,0,0,Delhi,2-Wheelers,205,22186
2021-06-01,2021,6,2,5,69.66666666666667,0.0,1.15,0.7654678421395714,2.7,2.0,Maturing,0.7789473684210526,North,0.348125,3.3,1.0,100.0,1.15,1.15,0.92,1.15,0.8,0.8,0.5877866649021191,4-Wheelers,0.0,11.0,3.0,0,3.0,0,0,0,0,0,0,Delhi,4-Wheelers,148,12914
2021-06-01,2021,6,2,5,26.666666666666668,-0.37,1.11,0.7466879474879752,0.31,21.0,Maturing,0.019079685746352413,West,0.985625,1.13,7.0,38.41,-6.01,-6.01,1.11,1.87,0.59,0.59,0.4637340162321401,4-Wheelers,-0.9155,22.0,8.0,0,3.0,0,0,0,0,0,0,Goa,2-Wheelers,17,1533
2021-06-01,2021,6,2,5,8.666666666666666,2.5,1.87,1.0543120297715298,0.26,10.0,Maturing,0.07368421052631578,West,0.985625,1.9,6.0,64.71,0.85,0.85,1.11,1.87,0.59,0.59,0.4637340162321401,4-Wheelers,0.0,5.0,2.0,0,3.0,0,0,0,0,0,0,Goa,4-Wheelers,14,749
2021-06-01,2021,6,2,5,137.0,0.95,0.35,0.3001045924503381,3.77,7.0,Developing,0.23232323232323232,West,0.985625,0.36,4.0,12.11,0.03,0.03,0.35,0.32,1.09,1.09,0.7371640659767197,2-Wheelers,-0.3876,16.0,5.0,0,3.0,0,0,0,0,0,0,Gujarat,2-Wheelers,207,59121
